path,text,BASIC_SOUNDS,HESITATION_WORDS,VERBAL_CRUTCHES,REPETITIVE_STARTS,FILLED_PAUSES,DISCOURSE_MARKERS,PERSONAL_PRONOUNS,OPINION_INDICATORS,EMOTION_WORDS,JUDGMENT_ADJECTIVES,QUALIFIERS_HEDGING,COMMON_PHRASES,OPINION_PHRASES,SELF_DISCLOSURES,HEALTH,FINANCES,RELATIONSHIPS,FAMILY,LIMITED_AVAILABILITY,EXCLUSIVITY,TIME_SENSITIVE,LIMITED_TIME,EXCLUSIVE_DISCOUNT,URGENCY_PROMOTION,OTHERS,SELLING_FAST,HARD_WORK,EXCLUSIVE_FOR_FOLLOWERS,GENEROSITY,APPRECIATION,NATURAL_FIT,LIFESTYLE_IMPROVEMENT,CONTINUATION,GOALS,DURATION,UNIQUE_CODE,SHARING_CODE,HONESTY,CONTRAST,PROS,CONS,ADMISSION,UNCERTAINTY,FIRST_PERSON_QUESTIONS,GENERAL_AUDIENCE_QUESTIONS,POV,UNBOXING,GRWM,RESTOCKING,DAY_IN_MY_LIFE_PATTERNS,DUPE,video_duration,end_first_segment,PG_BRAND,COTERIE_BRAND,HEALTHYBABY_BRAND,HONEST_BRAND,HUGGIES_BRAND,KUDOSTOBABY_BRAND,LUVS_BRAND,MYMILLIEMOON_BRAND,PAMPERSUS_BRAND,RASCALSBABY_BRAND,THENINJAMAS_BRAND,GENERAL_HOOK,NEGATIVE_HOOK,brand_counts,BRAND_TS,integration_in_first_10_seconds,integration_in_first_half_video,integration_duration,int_between_90_240,integration_ts,narrative_changes,brand_as_sponsor
results/honest/C-n6rWzyQzZ_2024-08-13_20-37-36_UTC," If you're a parent and you love adorable new baby products, this video is for you. Honest just came out with an exclusive line here at Walmart, so let's go check it out. For Hispanic Heritage Month, Honest and Lil Libros came out with a limited edition of diapers, wipes, and personal care products. With vibrant prints inspired by the book Alebrijes, they honor cultural diversity and promote bilingual literacy. Honest products are also hyperallergenic, free from harmful chemicals, and perfect for your baby's delicate skin. Plus the bilingual packaging, so cute and educational. These are limited edition though, so make sure you run to your nearest Walmart and grab this beautiful line before they sell out. Happy shopping!",False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36.43,3.5,False,False,False,False,False,False,False,False,False,False,False,False,False,3,5.44,1,1,0.0,0,"(0, 0)",1,0
results/honest/C-v-eaeAseo_2024-08-16_23-43-02_UTC," My son loves bubble baths and thanks to Anna's sensitive bubble bath and skincare, I get to enjoy the endless bubble fun with him and nourish his skin at the same time. Being made with naturally derived ingredients, they are tear-free, safe, and gentle on any type of skin. Here is to more laughter and less worry.",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.13,4.98,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/honest/C-vV1mnP6f6_2024-08-16_17-48-10_UTC_1," Being a working mom is hard, but I make sure I spend quality time with my family. Giving them hugs and spending time with them helps me de-stress. The skin-to-skin contact goes a long way for us. It releases happy hormones called oxytocin that promotes relaxation and emotional connection. So on weekends that me and my husband are off, we do movie night and karaoke, and the kids are always looking forward to it.",False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29.03,5.24,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/honest/C-vk3Z0uQv__2024-08-16_19-59-35_UTC_1," Five kids, two under two, let's start the day. It can be easy to get into a rhythm and overlook the sacredness of the stages of my youngest two. That's where Honest Co. comes in. Five kids in, Honest products continue to be a choice I feel good about for the entire family and our diaper changing and bathroom team. Especially the Honest sensitive skin line for my youngest two who have very sensitive skin. I am not an expert at mothering, who is? But my best advice to moms has always been, do what works for you. And Honest Co. sensitive skin line is what works for us. Try it.",False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32.2,2.5,False,False,False,False,False,False,False,False,False,False,False,False,False,4,8.44,1,1,0.0,0,"(0, 0)",1,0
results/honest/C-y6e8tpeOr_2024-08-18_03-08-10_UTC," You know what time it is. What's in my diaper bag? Okay, so first off, diaper cream. I feel like it's a necessity because you never know. You just never know. You never know. Next, always feel like a good package or whatever of baby wipes. They're so handy. Kid spills something everywhere or has spit up or has a really poopy diaper. Come on, mama. You need it. You do. Your Amazon cart. Add it to your Target cart right now. Do it. Do it. Do it. Let's be honest here. I'm still breastfeeding. I still have milk going in my fridge and my freezer all the time. And it is so nice when I'm out and about and I have my trusty Lansinot breast milk bags. Not only that, but this is my holy grail. Oh my god. So, don't even get me started, guys. This is the Lansinot discreet duo. Wireless. Wireless pump. This thing goes with me everywhere. Honestly, I feel like I need to buy another pair just so it can go on my bedside table. Stuff. Oh my goodness. It's seriously the best pump. It's hospital grade. Hospital grade suction. You know, I'm not about to be carrying my double electric wireless pump everywhere. You don't even need to put batteries in this to take it out and about. That's the best part. But, like, who is gonna go and plug in their wall pump when they're out and about? Like, no shame to you mamas who do. But, I don't wanna pull up to the store. Sorry. Let me- Let me just get this plugged in. Um. Let- Let me just get this plugged in. I'm sorry. Again, another one of my top faves. The Lansinot double electric wall pump. Invest in a good hospital grade. Wireless pump. Because it saves you so much room in your diaper bag. Would you rather have your hands full with your baby? Or would you rather have your hands full with- Yeah. You tell me. It's not like breastfeeding is already stressful. I like a good changing pad. Nowhere to change your baby. So you just have to sit on the bathroom floor. Got the changing pad and change them. Been there, done that. Many times. This one is by Ubi. But, I've gone through so many of these now. And they go with me everywhere. I have one for the diaper bag. I have one in the car. I have one on the crib. And then the rest of the stuff that's in the diaper bag. Lotion. Baby wash, just in case. Diapers. The obvious things that you need. I don't really need to get into all of that. One thing I will mention. First aid kit. Gotta have it. You never know. Teething gel. One of my favorites is the Lansinone Lanolin Nipple Cream. It's so versatile. I use it on dry parts of cradle cap for Caroline. Works. It gets rid of them. It's also great for your nipples. You know, you know. And it's also great as lip balm. I'm actually wearing it right now. It's way more heavy duty than the Laneige night lip mask things. I'll put on the lip mask. And then I'll put this on top. And I am good to go for the rest of the day. Like literally the next day. Yeah. I hope you guys all enjoyed seeing what's in my diaper bag.",True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,299.86,5.2,False,False,False,False,False,False,False,False,False,False,False,False,False,1,67.22,0,1,0.0,0,"(0, 0)",1,0
results/honest/C2--VsQgp6-_2024-02-05_23-18-51_UTC_1," Do you mind? Okay. Oh man, this is cozy. Okay.",True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31.53,21.64,False,False,False,False,False,False,False,False,False,False,False,,,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/honest/C2-8LJHPO9-_2024-02-05_23-11-48_UTC," Be honest, who else is ready to take their clothes off as soon as they walk through the door? Let me give you guys a little seasoned mom hack. Me time isn't always possible with the top. So I make bath time our time. Honest has been my go-to brand since so was an infant. From the fragrance-free shampoo and body wash to the lotion and the bubble bath and now this healing ointment. With the winter dry skin, the healing ointment is essential for cuts, scrapes, dry skin, and chapped lips. Like literally, you can use this from head to toe. Not to mention, it's a must-have for the entire family. From baby to teenager. And since I have all the dynamics, I'm stress-free of my family having dry skin during the wintertime. See? Mom hack. Seasoned mom hack, I might add. But tell me, how do you find the calm in the chaos? Let me know in the comments.",False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58.88,4.36,False,False,False,True,False,False,False,False,False,False,False,False,False,2,2.18,1,1,0.0,0,"(0, 0)",1,0
results/honest/C2Ir_P-OOYf_2024-01-15_21-19-15_UTC_1, Thank you.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.75,29.98,False,False,False,False,False,False,False,False,False,False,False,,,0,0.0,0,0,0.0,0,"(0, 0)",0,0
results/honest/C2sZ8cTpzQ-_2024-01-29_18-20-07_UTC_1, Thank you.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29.0,29.98,False,False,False,False,False,False,False,False,False,False,False,,,0,0.0,0,0,0.0,0,"(0, 0)",0,0
results/honest/C3F6eJUMTmT_2024-02-08_16-01-16_UTC_1," After a long day of playing, get ready with us as we unwind for the night. The boys absolutely love bath time. And with these winter mumps, we are getting ahead of our skincare routine with Honest. With their sensitive body wash and bubble bath, it's been so gentle on their skin from head to toe, making sure that our boys stay hydrated and their skin is soft and nourished. Because one thing about our household, we stay moisturized, especially during these winter months. Our family has been an Honest family over the years, and we just love how gentle their products are. But their new healing head-to-toe ointment has become our new family favorite. Not only does it moisturize, but it also soothes irritated dry skin, which we love. It's made with some of the best ingredients, such as shea butter and sunflower seed oil. It's easy to apply, and the boys absolutely love how it feels on their skin. So if you and your family struggle with dry skin in the winter, how do you manage? Let me know in the comments.",False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48.71,2.8000000000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,2,6.2,1,1,0.0,0,"(0, 0)",1,0
results/honest/C3NftnLA4dS_2024-02-11_14-41-07_UTC," What's in my diaper bag but winter edition. Jumping right in, we got a hat and then our holy grail, the honest healing head-to-toe ointment. Winter necessity. This is amazing in the winter for mom and baby slash toddler. Notice how it's literally petrolatum and lanolin-free. You guys know me. I stay far away from petroleum. This ointment checks all the boxes and it's perfect for the skin in the winter. Of course, I have snacks, wipes, shoes, because girl, it's winter, we need slippers. I live in Kansas where the temperature is crazy, so I always have mitten. Lakeland's little sleepover trio that includes lotion, body oil, and a hairbrush. More mittens and obviously a random sock. Don't forget the random trash too. We're mom, so we just shove it back in. And of course, the cutest little training pants. They're from Honest. That's why they're so cute. They have all these patterns. Those are the necessities I keep in my bag in the winter.",False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45.32,2.06,False,False,False,False,False,False,False,False,False,False,False,False,False,2,4.42,1,1,0.0,0,"(0, 0)",1,0
