created,type,post_id,text_caption,thumbnail,link,likes,comments,views,hashtags,mentions,text_mentions,brand_affinity,is_removed,sponsor_username,username,user_url,user_followers,user_engagement,country,search_type,hashtag_ad_count,standalone_ad_count,most_common,words_count,paid_partnership,KEYWORDS_CAPTION,has_emoji,sponsor_integration_in_caption,CTA_BUY_caption,CTA_GIFT_caption,CTA_READ_caption,CTA_SIGN_UP_caption,CTA_FIND_OUT_caption,CTA_LEARN_caption,CTA_SUBSCRIBE_caption,CTA_SHARE_caption,CTA_DOWNLOAD_caption,CTA_VISIT_caption,CTA_CONTACT_caption,CTA_PARTICIPATE_caption,path,text_transcription,CTA_BUY_transcription,CTA_GIFT_transcription,CTA_READ_transcription,CTA_SIGN_UP_transcription,CTA_FIND_OUT_transcription,CTA_LEARN_transcription,CTA_SUBSCRIBE_transcription,CTA_SHARE_transcription,CTA_DOWNLOAD_transcription,CTA_VISIT_transcription,CTA_CONTACT_transcription,CTA_PARTICIPATE_transcription,CTA_GIFT_trans_capt,CTA_VISIT_trans_capt,CTA_CONTACT_trans_capt,CTA_SIGN_UP_trans_capt,CTA_BUY_trans_capt,CTA_SUBSCRIBE_trans_capt,CTA_DOWNLOAD_trans_capt,CTA_SHARE_trans_capt,CTA_FIND_OUT_trans_capt,CTA_READ_trans_capt,CTA_PARTICIPATE_trans_capt,CTA_LEARN_trans_capt,text_trans_capt,path_caption,path_transcription,text,CTA_BUY,CTA_GIFT,CTA_READ,CTA_SIGN_UP,CTA_FIND_OUT,CTA_LEARN,CTA_SUBSCRIBE,CTA_SHARE,CTA_DOWNLOAD,CTA_VISIT,CTA_CONTACT,CTA_PARTICIPATE,path_trans_capt
2024-10-18 16:26:15,video,DBRaZMjyWx_,"#ad Huggies® Overnites, Johnson’s Bedtime Wash, and Zarbee’s Cough Syrup+Immune are the perfect combination for a bedtime routine to make my twins feel better. Shop @walmart for your bedtime essentials! @huggies @johnsonsbaby @zarbees #huggieswalmartparentclub #walmart #huggies",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcuUKRnaFsc2s61LBHrI1g7eQPPtLyyu9B7F3ZgmL0cIYBYX7vnBsExg1oEDK6QgywgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/DBRaZMjyWx_/,545,5,0,"huggies,ad,huggieswalmartparentclub,walmart","walmart,huggies,johnsonsbaby,zarbees,acorn.influence","walmart,huggies,johnsonsbaby,zarbees","Walmart,Huggies,Johnson & Johnson",False,acorn.influence,mikalaidler,https://www.instagram.com/mikalaidler,219242,52459,United States,no_hashtag,0,1,standalone_ad,36,0,False,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/DBRaZMjyWx__2024-10-18_16-26-15_UTC.wav," As a mom, one of the worst feelings is when your kids aren't feeling well. So when I start to notice the first signs of a cough, I immediately start a warm bath to relieve congestion. And use Johnson's Bedtime Wash because it's enhanced with relaxing, natural, calm aromas to help them feel at ease. I also raise for Huggies Overnight because they're designed with extra absorbency and softness to help provide all-night protection and comfort. And finally, use Zarbi's Baby Nighttime Cough Syrup Plus Immune with Agave and Chamomile, which supports relaxation before bed. Get your bedtime essentials at Walmart today.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-01-17 02:39:23,video,C2L1PcYrdjW,#AD We tested @Huggies Little Movers and they are our new favorites! We love the blowout blocker! #wegotyoubaby,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDaL9w3d%2Fk0qqt%2BGvryFmNhpgPJ29AXzmACvAwPCoRb3mK4m7IJ7gqgDzVAWa0Bsa8Gj3Vt4fuZvcZazhwyozhiGWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/p/C2L1PcYrdjW/,1127,82,0,"ad,wegotyoubaby",huggies,huggies,Huggies,False,huggies,askbubbie,https://www.instagram.com/askbubbie,214639,7229,United States,no_hashtag,0,1,standalone_ad,18,0,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C2L1PcYrdjW_2024-01-17_02-39-23_UTC_1.wav," Hi everyone. I hope you know I would never endorse a product unless I've used it and liked it. And this sponsored video by Huggies for Huggies Little Movers is no different. We have been testing this out for Trent and have to say we love these diapers. They have absolutely worked great and they're designed with a blowout blocker, this extra elastic in the back and for Trent that's worked great. We have had no leaks the whole time we've tried this out. There's also double grip elastic on the sides and that works really well too in terms of shaping the diaper and holding it but you really have to fiddle with it to get it centered and once you do it works really well. So all in all we have been really happy with Huggies Little Movers and it's our new go-to diaper.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2023-12-22 17:25:01,video,C1Kd7zlRSXh,#Ad Why we love Huggies for Trent! @Huggies #WeGotYouBaby,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDb8Gzb24NBeSSLgJ3hTxeF65%2FNkTlJCxa6H%2FsDrElkdU1N4yAgT6ld9SKeaZeT8pMHS1XyYrP9CcV%2BylTesCunNgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C1Kd7zlRSXh/,1241,75,0,"ad,wegotyoubaby",huggies,huggies,Huggies,False,huggies,askbubbie,https://www.instagram.com/askbubbie,214639,7229,United States,no_hashtag,0,1,standalone_ad,9,0,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C1Kd7zlRSXh_2023-12-22_17-25-01_UTC_1.wav," Hi everyone. As I hope you know, I would never endorse any product if I hadn't used it and liked it. And this sponsored video by Huggies is no exception to that. When Trent was a newborn, we tried a different national brand. And boy, was that diaper a disaster. He would get totally wet up his back consistently. And I was really perplexed because that's not normally where baby boys get wet. But it turns out it was leaking on the sides and then wicking all the way up. So we switched to Huggies and boy, what a difference. He never got a wet back again. So we are absolute fans of Huggies. But of course, every baby is different and you have to see what works best for yours. But now that Trent's in a size three and rolling, he's ready to try Huggies little movers. They're especially designed for babies that are on the move. They have a better fitting shape, extra elastic and a special stay dry liner. So we're starting Trent on those and we'll let you know how that goes. Thanks. Thanks for listening.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-05-13 19:01:11,video,C662tvXuuWH,#ad We don’t play around when it comes to Ila’s bedtime.  And @huggies Natural Care Sensitive Wipes help with our routine. I love their one hand dispensing and great hand protection for those messy diaper moments. How do you keep your little one on a bedtime routine?,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lc7ApfN8Z%2Bl49WUib%2FW%2Bwe66cRFv0NtULISYrY406hNV3C3u%2BiP75kLUnISszsplKGXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C662tvXuuWH/,1420,71,0,ad,huggies,huggies,Huggies,False,huggies,thecurlycoopers,https://www.instagram.com/thecurlycoopers,213417,4394,United States,no_hashtag,0,1,standalone_ad,47,0,True,False,0.2978723404255319,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C662tvXuuWH_2024-05-13_19-01-11_UTC_1.wav," partner with Huggies to share Isla's bedtime routine. Now bedtime looks a little different now that we have a baby in the house with older kids. So a little bit after Isla's bath time, I changed her diaper using my go-to wipes, Huggies Sensitive Wipes. I love their one-hand dispensing future and their thick to keep my hands out of the mess during those diaper changes. Everyone makes sure they give Isla their goodnight kisses and hugs. One of my favorite things to do right before bedtime is read her story and last but not least we tuck her in and wish her good night. So this is our nightly routine with Isla. I would love to hear your nightly routine with your little one.",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-05-09 22:51:18,video,C6w9yHNOwEa,"#ad First time traveling with 3 little kids🤪 It was definitely a little stressful (especially when we almost missed our flight) but hey we made it! We love our @Huggies Natural Care Sensitive Wipes! & we aren’t the only ones. They have over 100,000 amazing reviews online! As a mom, I love using products that are thick & gentle on my baby’s skin & the one-hand dispensing feature is a game changer. Who has tried them? If not, add them to your list.",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lc5B%2Bilzrg6mupNyE%2Fu8tVTdsYlSBlQho5vqjngPFIuGgJ9YAD6nd4w6Y58NHGv4NCXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C6w9yHNOwEa/,1250,38,0,ad,"huggies,trevobes",huggies,Huggies,False,huggies,madtayobray,https://www.instagram.com/madtayobray,203933,17432,United States,no_hashtag,0,1,standalone_ad,83,0,True,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C6w9yHNOwEa_2024-05-09_22-51-18_UTC.wav," First time traveling with three little kids was definitely an adventure. We love Huggies Natural Care Sensitive Wipes. The one hand dispensing feature is a game changer. I packed an outfit and plenty of diapers and wipes in the diaper bag in case of a blowout. We loaded the cart and we're on our way. But as soon as we were pulling out, I realized I forgot a few things. Made a quick stop at Oakley's soccer game and then made it to the airport. Thankfully, Trev dropped us off and parked the car. I got the bags checked and then we all went through security. Before getting on the flight, we ate some yummy dinner and then did one more quick diaper change. These wipes from Huggies are gentle on the skin and have over 100,000 amazing reviews online. Then we ran to catch our flight because we heard our names call for final boarding. We were the last ones on the plane, but hey, we made it.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-01-12 21:22:31,video,C2A9zoMP_Uy,#ad the @huggies + @dr.mamina Baby Bottom Skincare kit is my twin’s new fave wipes! You could win the limited edition kit and a year supply of Huggies Calm Wipes by commenting #BabySkincare and #Sweepstakes️ below ❤️,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDb8Gzb24NBeSSLgJ3hTxeF69OQg3%2FZJ1lAMsiBbGkwIg%2FqwUx0%2FkRlFDJ%2B2dURknFNW4NrLCqeCr6qNaIb7FfrRWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/p/C2A9zoMP_Uy/,17840,310,0,"ad,sweepstakes️,babyskincare","huggies,dr.mamina","huggies,dr.mamina",Huggies,False,huggies,andrea.arzolaa,https://www.instagram.com/andrea.arzolaa,199826,50487,United States,no_hashtag,0,1,standalone_ad,37,0,False,True,0.10810810810810811,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C2A9zoMP_Uy_2024-01-12_21-22-31_UTC_1.wav," If you're a mom like me who just wants the best of the best for your babies, you're going to love the Huggies Calm Wipes. I'm truly obsessed with this limited edition Huggies Baby Bottom Skin Care Kit because it is skincare expert Dr. Mamina approved. The Huggies Calm Wipes cleans, hydrates, soothes, and replenishes all in one wipe. So you get a 4-in-1 skincare routine which is perfect for sensitive skin. For a chance to win a limited edition Huggies Baby Bottom Skin Care Kit and a year's supply of the Huggies Calm Wipes, comment hashtag baby skincare and hashtag sweepstakes to enter.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-01-22 23:52:15,video,C2a-zeGMagH,"#ad @huggies Calm Wipes is my new fave baby skincare routine! With 4 in 1 benefits, each wipe cleans, hydrates, soothes & replenishes their skin.",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDaL9w3d%2Fk0qqt%2BGvryFmNhpUHs06%2BTWvF9%2FgLinbl4T%2BQKnCry40aYqoX7tKvHS%2BR5y2Bcf6nRYOLKl1gWVztHFWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/p/C2a-zeGMagH/,50479,118,0,ad,huggies,huggies,Huggies,False,huggies,andrea.arzolaa,https://www.instagram.com/andrea.arzolaa,199826,50487,United States,no_hashtag,0,1,standalone_ad,25,0,False,False,0.12,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C2a-zeGMagH_2024-01-22_23-52-15_UTC_1.wav," Get ready with me and my baby girls for the day. I usually get my babies ready after their morning nap because they're usually the happiest at this time. But I start off with giving them a diaper change and cleaning their skin with the Huggies Calm Wipes. I then follow by getting them dressed and putting their shoes on and then I start on the next baby. The Huggies Calm Wipes is a four-in-one skincare routine for your baby's bottom. It cleans, hydrates, suits, and replenishes all in one wipe. We then walk and crawl over to the restroom and get started on their hair. I brush their hair, do a cute little hairstyle, and put the cutest bows on and we are ready for the day.",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-07-26 02:11:25,video,C93l-StP826,"#ad @huggies Skin Essentials has become a part of our routine, as it helps protect against the top two causes of rash, moisture and mess (by managing runny mess)! If you know us, you know we struggle with the sensitivity of our daughter’s skin, these diapers help me sleep peacefully at night and not worry about her skin.",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcmmsbG0dhABc9QlHYOKOD95LNP9hekaMxjbMwWdd%2F1LUfjI7f1i%2FN2aDCPwkiExg4Xt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C93l-StP826/,1445,20,0,ad,huggies,huggies,Huggies,False,huggies,g.sofm,https://www.instagram.com/g.sofm,197619,20895,United States,no_hashtag,0,1,standalone_ad,58,0,False,False,0.05172413793103448,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C93l-StP826_2024-07-26_02-11-25_UTC_1.wav," I'm partnering with Huggies who has just launched the Skin Essentials collection and it has become a big part of our routine. It has been a game changer for our baby's skin, especially when it comes to getting ready for the nighttime. If you know us, you know our baby has such sensitive skin. And Huggies just launched the Skin Essentials collection made up of diapers, wipes, and training pants. Skin Essentials diapers help protect against the top two causes of rash, mess by managing runny mess, and moisture. It is the first and only diaper with the Skin Protect liner. Who doesn't love a diaper that's up to 100% leak proof? The Skin Essentials line has helped care for our baby's skin. So they're free to get on with the joys of babyhood. And now I can sleep peacefully.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-08-01 19:12:46,video,C-I3OWdSv5q,"#ad @huggies Skin Essentials has been key to our peace of mind as parents, with its SkinProtect Liner, it’s given us one less worry 🤍✨",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcxJCqJYY8ZWHucIjvx2L3BWdRDFfD%2FIJt%2FOF2buUuZzCcF9uNtC84zGQdig0OVxtqXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C-I3OWdSv5q/,3520,14,0,ad,"huggies,marcusmellado",huggies,Huggies,False,huggies,g.sofm,https://www.instagram.com/g.sofm,197619,20895,United States,no_hashtag,0,1,standalone_ad,25,0,False,True,0.12,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C-I3OWdSv5q_2024-08-01_19-12-46_UTC.wav," I am partnering with Huggies to share with you guys their Skin Essentials diaper. It's helped protect our baby's skin, and it is the first and only diaper with the Skin Protect liner. We have struggled to find the perfect diaper for our daughter because she has such sensitive skin. We're always worried about what to put or not to put on her. These diapers help put us at ease because they help protect against top two causes of rash, moisture, and mess by managing runny mess. Huge plus being it's up to 100% leak proof. Helps with ick and stick, so our baby is free to baby on. Huggies Skin Essentials collection is designed for baby-sensitive skin, and it's given us one less worry.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-05-10 03:14:31,video,C6xb9OxL3K2,"#ad This is everything our baby does during her first awake window! She is such a happy girl!! We love @Huggies Natural Care Sensitive Wipes for so many reasons and we’re not alone - they have over 100K amazing online reviews. Their one-hand dispensing makes it easy to get the ONE wipe you need (instead of a lonnnnnnng chain) which makes diaper changes simple and less messy. It’s a game changer! #12monthsold ⁣⁣
⁣⁣
⁣⁣
⁣⁣
⁣⁣
⁣⁣
⁣⁣
⁣⁣
⁣⁣
⁣⁣
Morning routine, Day in the life, mom of 3, breastfeeding, Babywearing, skin to skin, mom tips, tummy time, Breastfeeding mom, postpartum body, postpartum belly, breastfed baby, pregnant reality, newborn baby, fourth trimester, bump journey, pregnancy, newborn baby, postpartum,, OBGYN, post partum care⁣⁣
⁣⁣
⁣⁣
#fourthtrimester #postpartum  #postpartumjourney #laboranddelivery #breastfeeding #breastfedbaby #thebump #postpartum #postpartumjourney⁣⁣
#pregnancyafterloss  #lifeafterloss #pregnancystyle #pregnancyjourney #postpartumbody ⁣⁣
#breastfeedingmama #breastfeedingmom  #breastfedbaby #awakewindows ⁣⁣",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcUeFy86Q5t47yYW3TGhTdVgI%2FV72R5oOG7VdRmhC3hAH5wCE%2Fdw%2F2qtfT9WULMDPcgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C6xb9OxL3K2/,1037,86,0,"12monthsold,pregnancyjourney,breastfeedingmom,ad,pregnancystyle,lifeafterloss,awakewindows,postpartumbody,thebump,fourthtrimester,breastfedbaby,pregnancyafterloss,postpartumjourney,postpartum,breastfeeding,laboranddelivery,breastfeedingmama","huggies,jamiesyang",huggies,Huggies,False,huggies,jamiesyang,https://www.instagram.com/jamiesyang,176210,31379,United States,no_hashtag,0,1,standalone_ad,146,0,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,results/huggies/C6xb9OxL3K2_2024-05-10_03-14-31_UTC.wav," Good morning my little sweet baby. We absolutely love Huggy's Wipe because it gives us one wipe at a time which makes diaper changes so easy. Hey, Jake, Jake, Jake! Hi, baby girl! Yummy? These wipes are my favorite because it's so soft and gentle on my precious baby skin. Diaper change, are you ready for now? I'm ready for now.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
